timestamp,pressure_psi,temperature_c,flow_rate_m3h,stress_factor,vibration_mm_s,wall_thickness_mm,anomaly_flag,anomaly_type,pipeline_segment,location_km
2025-10-12 07:00:00,1252.72,5.2,53989.2,0.1884,0.596,12.7,0,,Segment_2,75
2025-10-12 08:00:00,1203.87,10.84,47397.42,0.0793,0.389,12.763,0,,Segment_4,50
2025-10-12 09:00:00,1154.55,9.33,45061.04,0.1299,0.529,12.713,0,,Segment_1,0
2025-10-12 10:00:00,1160.04,5.59,51726.67,0.1648,0.375,12.68,0,,Segment_3,100
2025-10-12 11:00:00,1200.34,7.96,52998.09,0.1237,0.502,12.785,0,,Segment_4,75
2025-10-12 12:00:00,1228.52,4.14,49725.1,0.174,0.57,12.731,0,,Segment_5,75
2025-10-12 13:00:00,1156.04,5.21,54462.11,0.1883,0.364,12.651,0,,Segment_3,100
2025-10-12 14:00:00,1128.47,6.44,52071.05,0.1647,0.718,12.645,0,,Segment_1,50
2025-10-12 15:00:00,1146.94,-4.15,48092.83,0.3164,0.586,12.647,0,,Segment_2,100
2025-10-12 16:00:00,1206.38,0.07,49703.0,0.2279,0.441,12.643,0,,Segment_2,50
2025-10-12 17:00:00,1246.18,3.38,48742.44,0.1973,0.46,12.678,0,,Segment_3,75
2025-10-12 18:00:00,1213.48,-1.67,52300.52,0.2684,0.532,12.739,0,,Segment_3,75
2025-10-12 19:00:00,1133.32,-1.37,51686.21,0.2779,0.485,12.724,0,,Segment_4,50
2025-10-12 20:00:00,1181.11,0.0,49544.56,0.234,0.402,12.591,0,,Segment_2,75
2025-10-12 21:00:00,1169.08,3.36,49403.31,0.1885,0.642,12.676,0,,Segment_3,0
2025-10-12 22:00:00,1331.06,2.82,50872.92,0.2316,0.583,12.749,0,,Segment_5,0
2025-10-12 23:00:00,1235.18,1.18,52235.35,0.2324,0.679,12.716,0,,Segment_4,25
2025-10-13 00:00:00,1288.35,5.23,47370.25,0.1918,0.421,12.767,0,,Segment_5,50
2025-10-13 01:00:00,1166.41,7.88,53279.82,0.1377,0.586,12.736,0,,Segment_2,0
2025-10-13 02:00:00,1181.01,9.02,51150.83,0.1029,0.637,12.592,0,,Segment_2,25
2025-10-13 03:00:00,1318.62,6.62,48790.14,0.1724,0.554,12.677,0,,Segment_3,50
2025-10-13 04:00:00,1247.98,11.25,49473.1,0.0755,0.392,12.66,0,,Segment_4,25
2025-10-13 05:00:00,1292.96,9.84,50068.59,0.1088,0.532,12.72,0,,Segment_3,0
2025-10-13 06:00:00,1190.0,10.55,50807.79,0.0749,0.488,12.699,0,,Segment_4,25
2025-10-13 07:00:00,1126.72,11.5,46090.59,0.1003,0.526,12.658,0,,Segment_5,75
2025-10-13 08:00:00,1221.8,7.34,50037.63,0.1224,0.568,12.831,0,,Segment_4,75
2025-10-13 09:00:00,1251.86,7.39,46637.71,0.1516,0.559,12.632,0,,Segment_5,50
2025-10-13 10:00:00,1227.85,7.73,50508.6,0.1214,0.664,12.754,0,,Segment_3,0
2025-10-13 11:00:00,1146.98,10.95,47952.63,0.0906,0.646,12.722,0,,Segment_3,0
2025-10-13 12:00:00,1219.56,3.37,52024.43,0.1931,0.369,12.77,0,,Segment_2,100
2025-10-13 13:00:00,1202.25,-10.02,49778.81,0.3773,0.459,12.699,1,temp_drop,Segment_4,100
2025-10-13 14:00:00,1110.73,2.46,52381.31,0.2321,0.63,12.651,0,,Segment_5,25
2025-10-13 15:00:00,1233.04,1.61,51445.37,0.2206,0.586,12.707,0,,Segment_5,75
2025-10-13 16:00:00,1237.91,0.37,48804.62,0.2393,0.49,12.718,0,,Segment_3,0
2025-10-13 17:00:00,1226.99,0.38,49204.6,0.2331,0.593,12.618,0,,Segment_5,50
2025-10-13 18:00:00,1229.41,0.1,50497.27,0.2363,0.456,12.738,0,,Segment_3,50
2025-10-13 19:00:00,1195.88,-0.67,52524.92,0.2515,0.483,12.692,0,,Segment_3,75
2025-10-13 20:00:00,1229.52,4.23,50728.6,0.1757,0.52,12.742,0,,Segment_1,50
2025-10-13 21:00:00,1256.76,3.09,49997.13,0.1976,0.293,12.654,0,,Segment_4,25
2025-10-13 22:00:00,1208.52,1.45,51321.43,0.214,0.512,12.708,0,,Segment_4,100
2025-10-13 23:00:00,1181.95,0.26,51260.16,0.2347,0.465,12.694,0,,Segment_1,0
2025-10-14 00:00:00,1279.04,5.85,49705.46,0.1654,0.27,12.691,0,,Segment_4,75
2025-10-14 01:00:00,1238.83,7.9,50980.65,0.1253,0.459,12.684,0,,Segment_2,100
2025-10-14 02:00:00,1220.51,12.81,50375.5,0.042,0.523,12.757,0,,Segment_3,100
2025-10-14 03:00:00,1270.31,11.76,50297.79,0.0738,0.505,12.725,0,,Segment_5,0
2025-10-14 04:00:00,1236.6,8.95,52978.22,0.1208,0.286,12.685,0,,Segment_4,25
2025-10-14 05:00:00,1178.19,8.5,49629.77,0.107,0.425,12.654,0,,Segment_3,25
2025-10-14 06:00:00,1249.91,9.58,49791.14,0.0992,0.434,12.723,0,,Segment_4,50
2025-10-14 07:00:00,1215.8,11.39,47859.89,0.0723,0.385,12.67,0,,Segment_3,25
2025-10-14 08:00:00,1234.04,10.0,48461.3,0.0956,0.312,12.772,0,,Segment_2,25
2025-10-14 09:00:00,1278.46,10.87,49779.81,0.0895,0.644,12.76,0,,Segment_4,100
2025-10-14 10:00:00,1258.88,9.06,52580.27,0.1242,0.535,12.643,0,,Segment_2,100
2025-10-14 11:00:00,1277.09,6.46,48110.97,0.1651,0.534,12.714,0,,Segment_1,0
2025-10-14 12:00:00,1255.41,6.23,49202.12,0.1549,0.563,12.808,0,,Segment_3,25
2025-10-14 13:00:00,1170.63,1.3,49589.21,0.2177,0.531,12.752,0,,Segment_2,25
2025-10-14 14:00:00,1190.96,3.51,51784.21,0.1861,0.593,12.761,0,,Segment_5,50
2025-10-14 15:00:00,1107.04,3.31,49175.15,0.2113,0.456,12.664,0,,Segment_3,100
2025-10-14 16:00:00,1261.4,-0.15,49932.23,0.2481,0.562,12.654,0,,Segment_1,25
2025-10-14 17:00:00,1131.5,1.64,50626.73,0.227,0.541,12.701,0,,Segment_5,75
2025-10-14 18:00:00,1151.95,0.61,49650.82,0.2339,0.555,12.614,0,,Segment_5,75
2025-10-14 19:00:00,1225.21,-0.0,51595.59,0.243,0.474,12.649,0,,Segment_1,25
2025-10-14 20:00:00,1205.95,0.79,47771.04,0.2286,0.457,12.72,0,,Segment_3,50
2025-10-14 21:00:00,1144.52,1.96,50381.2,0.2164,0.377,12.654,0,,Segment_5,75
2025-10-14 22:00:00,1136.54,5.83,51698.39,0.169,0.631,12.648,0,,Segment_2,75
2025-10-14 23:00:00,1216.34,-0.01,50306.8,0.2324,0.299,12.677,0,,Segment_1,0
2025-10-15 00:00:00,1157.64,3.45,47792.39,0.2006,0.62,12.646,0,,Segment_2,75
2025-10-15 01:00:00,1238.16,6.46,47659.78,0.1548,0.459,12.779,0,,Segment_1,75
2025-10-15 02:00:00,1159.51,9.86,51664.77,0.1006,0.486,12.751,0,,Segment_5,0
2025-10-15 03:00:00,1216.02,10.68,49821.4,0.0712,0.507,12.792,0,,Segment_1,100
2025-10-15 04:00:00,1158.02,9.14,49940.82,0.1022,0.424,12.821,0,,Segment_1,75
2025-10-15 05:00:00,1545.79,14.8,50416.14,0.1207,0.517,12.734,1,pressure_spike,Segment_4,50
2025-10-15 06:00:00,1208.33,13.33,51519.63,0.037,0.424,12.703,0,,Segment_2,25
2025-10-15 07:00:00,1197.7,11.0,49254.97,0.0653,0.272,12.664,0,,Segment_3,50
2025-10-15 08:00:00,1156.63,11.65,49655.34,0.0668,0.477,12.684,0,,Segment_2,100
2025-10-15 09:00:00,1136.77,10.46,48311.82,0.0993,0.623,12.643,0,,Segment_2,0
2025-10-15 10:00:00,1213.99,2.72,48823.6,0.196,0.659,12.714,0,,Segment_4,0
2025-10-15 11:00:00,1212.15,6.77,50456.27,0.1303,0.526,12.711,0,,Segment_4,75
2025-10-15 12:00:00,1251.43,9.77,52102.85,0.1082,0.309,12.73,0,,Segment_2,0
2025-10-15 13:00:00,1201.55,1.43,50795.72,0.2088,0.466,12.687,0,,Segment_2,0
2025-10-15 14:00:00,1174.6,-0.04,48647.68,0.2422,0.341,12.694,0,,Segment_4,75
2025-10-15 15:00:00,1271.87,4.16,49076.36,0.1921,0.546,12.682,0,,Segment_2,0
2025-10-15 16:00:00,1199.89,3.38,51750.53,0.1849,0.551,12.715,0,,Segment_2,0
2025-10-15 17:00:00,1184.45,0.15,48549.18,0.2366,0.621,12.678,0,,Segment_4,0
2025-10-15 18:00:00,1105.98,2.28,51955.17,0.2338,0.511,12.657,0,,Segment_1,0
2025-10-15 19:00:00,1344.67,-3.15,49083.44,0.3259,0.446,12.73,0,,Segment_1,100
2025-10-15 20:00:00,1200.36,-2.37,50903.43,0.2661,0.531,12.686,0,,Segment_5,75
2025-10-15 21:00:00,1241.87,0.5,54056.31,0.2558,0.606,12.608,0,,Segment_1,50
2025-10-15 22:00:00,1258.82,4.35,47930.63,0.1918,0.722,12.616,0,,Segment_1,100
2025-10-15 23:00:00,1229.7,7.36,50414.78,0.1271,0.469,12.798,0,,Segment_3,50
2025-10-16 00:00:00,1161.15,1.62,49755.84,0.2152,0.457,12.734,0,,Segment_5,25
2025-10-16 01:00:00,1098.51,5.47,50737.41,0.1812,0.355,12.681,0,,Segment_4,25
2025-10-16 02:00:00,1204.74,9.22,51641.96,0.0981,0.673,12.649,0,,Segment_3,75
2025-10-16 03:00:00,1169.12,5.29,53885.38,0.1792,0.593,12.7,0,,Segment_1,75
2025-10-16 04:00:00,1131.53,8.59,52579.84,0.1345,0.503,12.645,0,,Segment_1,100
2025-10-16 05:00:00,1216.04,11.38,53489.2,0.0807,0.574,12.732,0,,Segment_1,50
2025-10-16 06:00:00,1236.45,12.72,51549.74,0.0557,0.479,12.733,0,,Segment_2,100
2025-10-16 07:00:00,1275.02,4.09,50093.44,0.1892,0.546,12.659,0,,Segment_5,0
2025-10-16 08:00:00,1263.61,10.53,55507.26,0.1213,0.666,12.734,0,,Segment_3,50
2025-10-16 09:00:00,1181.42,4.5,51518.53,0.1729,0.61,12.695,0,,Segment_5,75
2025-10-16 10:00:00,1180.04,8.07,48693.64,0.1185,0.382,12.658,0,,Segment_4,50
2025-10-16 11:00:00,1171.54,6.69,50728.25,0.1386,0.438,12.697,0,,Segment_5,50
2025-10-16 12:00:00,1211.25,4.74,50541.77,0.161,0.499,12.664,0,,Segment_5,75
2025-10-16 13:00:00,1192.16,3.96,50716.01,0.1726,0.578,12.733,0,,Segment_2,0
2025-10-16 14:00:00,1179.71,4.3,49074.87,0.1728,0.47,12.722,0,,Segment_1,25
2025-10-16 15:00:00,1196.04,2.67,52247.04,0.1998,0.623,12.769,0,,Segment_5,75
2025-10-16 16:00:00,1199.84,-1.49,48796.26,0.2546,0.552,12.643,0,,Segment_3,50
2025-10-16 17:00:00,1160.11,0.9,49967.68,0.225,0.438,12.641,0,,Segment_3,100
2025-10-16 18:00:00,1193.73,-1.77,49979.73,0.2538,0.477,12.71,0,,Segment_1,100
2025-10-16 19:00:00,1158.95,-0.66,49627.29,0.2509,0.486,12.622,0,,Segment_1,75
2025-10-16 20:00:00,1275.99,3.13,48620.76,0.2117,0.458,12.708,0,,Segment_1,75
2025-10-16 21:00:00,1272.0,-2.18,50745.4,0.2862,0.581,12.689,0,,Segment_1,75
2025-10-16 22:00:00,1264.63,2.75,47335.27,0.2213,0.29,12.761,0,,Segment_5,50
2025-10-16 23:00:00,1171.16,6.25,49517.55,0.1437,0.381,12.715,0,,Segment_2,75
2025-10-17 00:00:00,1336.17,2.37,50883.69,0.2402,0.553,12.682,0,,Segment_4,25
2025-10-17 01:00:00,1216.44,9.37,47313.89,0.1061,0.519,12.681,0,,Segment_2,25
2025-10-17 02:00:00,1179.55,9.18,47637.2,0.1083,0.45,12.681,0,,Segment_3,25
2025-10-17 03:00:00,1237.99,5.56,49071.87,0.1598,0.543,12.68,0,,Segment_4,50
2025-10-17 04:00:00,1191.72,7.59,49309.24,0.118,0.627,12.632,0,,Segment_3,0
2025-10-17 05:00:00,1149.25,11.75,49175.13,0.0705,0.574,12.737,0,,Segment_2,75
2025-10-17 06:00:00,1284.42,9.08,52353.34,0.131,0.449,12.758,0,,Segment_2,75
2025-10-17 07:00:00,1248.48,9.23,52632.67,0.1185,0.61,12.716,0,,Segment_4,50
2025-10-17 08:00:00,1171.95,6.53,49509.51,0.1393,0.478,12.708,0,,Segment_4,100
2025-10-17 09:00:00,1185.13,10.83,53103.23,0.0861,0.606,12.757,0,,Segment_1,75
2025-10-17 10:00:00,1253.03,2.99,46675.96,0.2178,0.427,12.736,0,,Segment_1,25
2025-10-17 11:00:00,1181.07,6.14,51881.94,0.1505,0.453,12.741,0,,Segment_2,50
2025-10-17 12:00:00,1210.64,8.74,50106.31,0.0981,0.434,12.805,0,,Segment_5,50
2025-10-17 13:00:00,1191.72,2.54,50574.2,0.1931,0.618,12.653,0,,Segment_4,50
2025-10-17 14:00:00,1185.2,5.48,49196.62,0.1526,0.521,12.726,0,,Segment_4,0
2025-10-17 15:00:00,1156.16,1.06,53144.64,0.2425,0.513,12.701,0,,Segment_4,50
2025-10-17 16:00:00,1227.09,0.07,50954.58,0.2387,0.352,12.722,0,,Segment_2,0
2025-10-17 17:00:00,1180.88,-0.16,53075.16,0.2523,0.43,12.702,0,,Segment_4,50
2025-10-17 18:00:00,1153.11,3.59,48528.9,0.1957,0.475,12.801,0,,Segment_4,75
2025-10-17 19:00:00,1235.62,-0.99,50957.28,0.2574,0.508,12.665,0,,Segment_1,0
2025-10-17 20:00:00,1189.93,-0.94,48590.66,0.2509,0.501,12.698,0,,Segment_3,0
2025-10-17 21:00:00,1238.86,3.74,49277.65,0.1861,0.38,12.638,0,,Segment_5,50
2025-10-17 22:00:00,1210.11,4.53,49189.54,0.1652,0.46,12.678,0,,Segment_3,25
2025-10-17 23:00:00,1209.74,4.58,51197.39,0.1667,0.568,12.746,0,,Segment_4,75
2025-10-18 00:00:00,1171.74,5.82,50735.44,0.1516,0.335,12.602,0,,Segment_3,25
2025-10-18 01:00:00,1160.56,5.7,51251.81,0.1601,0.726,12.76,0,,Segment_1,75
2025-10-18 02:00:00,1267.42,10.38,49250.06,0.0963,0.407,12.647,0,,Segment_4,0
2025-10-18 03:00:00,1189.34,8.91,48076.33,0.1064,0.496,12.763,0,,Segment_1,0
2025-10-18 04:00:00,1149.82,12.31,53168.92,0.076,0.43,12.666,0,,Segment_1,0
2025-10-18 05:00:00,1235.49,10.62,51303.85,0.0854,0.587,12.655,0,,Segment_1,25
2025-10-18 06:00:00,1127.51,14.55,54093.0,0.0555,0.609,12.675,0,,Segment_4,0
2025-10-18 07:00:00,1251.64,12.23,48118.65,0.0701,0.543,12.755,0,,Segment_1,50
2025-10-18 08:00:00,1244.46,8.24,47621.89,0.1304,0.262,12.792,0,,Segment_2,75
2025-10-18 09:00:00,1195.21,7.19,47182.79,0.1356,0.599,12.614,0,,Segment_1,50
2025-10-18 10:00:00,1174.38,6.76,49396.92,0.1358,0.525,12.703,0,,Segment_3,75
2025-10-18 11:00:00,1195.6,6.89,51497.88,0.132,0.466,12.668,0,,Segment_3,75
2025-10-18 12:00:00,1316.19,5.95,50137.03,0.1752,0.545,12.697,0,,Segment_4,100
2025-10-18 13:00:00,1276.3,2.64,50847.32,0.2159,0.616,12.702,0,,Segment_5,100
2025-10-18 14:00:00,1113.98,3.64,49519.96,0.202,0.516,12.702,0,,Segment_5,100
2025-10-18 15:00:00,1180.37,0.92,49052.48,0.2234,0.603,12.746,0,,Segment_3,50
2025-10-18 16:00:00,1116.15,1.7,49707.33,0.2292,0.612,12.775,0,,Segment_3,75
2025-10-18 17:00:00,1170.91,2.29,46282.64,0.2226,0.628,12.766,0,,Segment_3,50
2025-10-18 18:00:00,1212.01,0.08,47923.62,0.2403,0.383,12.682,0,,Segment_2,100
2025-10-18 19:00:00,1252.02,1.89,47661.37,0.2281,0.409,12.766,0,,Segment_1,75
2025-10-18 20:00:00,1217.39,1.6,48981.39,0.213,0.341,12.742,0,,Segment_1,100
2025-10-18 21:00:00,1215.39,0.78,50850.23,0.2235,0.605,12.778,0,,Segment_5,75
2025-10-18 22:00:00,1261.93,1.74,50021.77,0.2196,0.653,12.698,0,,Segment_2,100
2025-10-18 23:00:00,1214.8,0.37,51033.22,0.2306,0.591,12.666,0,,Segment_4,100
2025-10-19 00:00:00,1141.48,4.35,51427.06,0.1878,0.551,12.705,0,,Segment_1,0
2025-10-19 01:00:00,1177.06,7.29,53950.24,0.147,0.493,12.722,0,,Segment_2,0
2025-10-19 02:00:00,1187.16,8.73,52930.76,0.1159,0.304,12.812,0,,Segment_1,50
2025-10-19 03:00:00,1225.38,13.38,51386.29,0.041,0.436,12.737,0,,Segment_5,25
2025-10-19 04:00:00,1177.04,10.7,52760.02,0.0887,0.563,12.731,0,,Segment_3,100
2025-10-19 05:00:00,1201.49,11.3,48387.16,0.0657,0.291,12.661,0,,Segment_4,100
2025-10-19 06:00:00,1274.59,14.74,50315.73,0.0307,0.323,12.703,0,,Segment_2,100
2025-10-19 07:00:00,1238.1,9.23,52610.71,0.115,0.578,12.745,0,,Segment_5,50
2025-10-19 08:00:00,1232.89,11.1,46628.07,0.0897,0.503,12.654,0,,Segment_5,0
2025-10-19 09:00:00,1217.58,8.96,47080.38,0.114,0.688,12.746,0,,Segment_4,50
2025-10-19 10:00:00,1186.31,5.02,52739.66,0.1707,0.492,12.767,0,,Segment_1,75
2025-10-19 11:00:00,1197.41,3.51,52517.46,0.1883,0.68,12.725,0,,Segment_1,50
2025-10-19 12:00:00,1202.79,5.85,48998.83,0.1442,0.485,12.608,0,,Segment_5,25
2025-10-19 13:00:00,1191.1,7.69,54855.09,0.1418,0.48,12.71,0,,Segment_5,50
2025-10-19 14:00:00,1124.28,1.23,52863.74,0.249,0.6,12.693,0,,Segment_3,25
2025-10-19 15:00:00,1147.14,-0.31,49163.66,0.2523,0.634,12.755,0,,Segment_1,75
2025-10-19 16:00:00,1249.4,2.69,48295.26,0.2113,0.656,12.742,0,,Segment_1,100
2025-10-19 17:00:00,1246.2,0.06,49788.44,0.2408,0.614,12.693,0,,Segment_3,25
2025-10-19 18:00:00,1159.89,-0.53,48498.4,0.2553,0.467,12.719,0,,Segment_1,25
2025-10-19 19:00:00,1167.36,0.66,46660.54,0.246,0.583,12.653,0,,Segment_3,50
2025-10-19 20:00:00,1142.64,2.78,47641.11,0.2166,0.435,12.703,0,,Segment_2,50
2025-10-19 21:00:00,1220.93,0.77,49924.92,0.2208,0.433,12.735,0,,Segment_4,25
2025-10-19 22:00:00,1237.98,-0.03,50381.39,0.2404,0.599,12.757,0,,Segment_2,0
2025-10-19 23:00:00,1170.39,6.43,46509.4,0.1593,0.447,12.707,0,,Segment_4,0
2025-10-20 00:00:00,1248.13,4.6,53327.66,0.192,0.513,12.715,0,,Segment_5,25
2025-10-20 01:00:00,1211.71,4.96,47715.33,0.1681,0.39,12.679,0,,Segment_5,50
2025-10-20 02:00:00,1199.55,10.06,50661.37,0.0782,0.488,12.635,0,,Segment_5,0
2025-10-20 03:00:00,1218.45,10.53,49736.36,0.0748,0.467,12.741,0,,Segment_1,25
2025-10-20 04:00:00,1204.31,10.68,48664.1,0.0742,0.598,12.753,0,,Segment_1,100
2025-10-20 05:00:00,1199.87,10.22,49141.41,0.0769,0.427,12.719,0,,Segment_1,50
2025-10-20 06:00:00,1175.11,15.92,53292.46,0.0419,0.535,12.729,0,,Segment_2,100
2025-10-20 07:00:00,1150.95,9.86,51983.79,0.1054,0.63,12.747,0,,Segment_5,50
2025-10-20 08:00:00,1275.03,8.35,48240.19,0.1353,0.5,12.635,0,,Segment_2,50
2025-10-20 09:00:00,1158.86,8.1,48780.89,0.1245,0.65,12.763,0,,Segment_5,100
2025-10-20 10:00:00,1123.87,6.54,50617.12,0.156,0.62,12.71,0,,Segment_2,75
2025-10-20 11:00:00,1266.66,6.2,51424.81,0.1628,0.611,12.711,0,,Segment_4,0
2025-10-20 12:00:00,1227.38,5.64,49627.36,0.1518,0.439,12.76,0,,Segment_4,50
2025-10-20 13:00:00,1276.32,3.02,48297.26,0.2154,0.633,12.724,0,,Segment_3,75
2025-10-20 14:00:00,1240.54,1.51,44438.24,0.2493,0.412,12.638,0,,Segment_5,75
2025-10-20 15:00:00,1193.5,3.29,49284.35,0.1821,0.568,12.747,0,,Segment_5,0
2025-10-20 16:00:00,1166.58,0.75,50045.15,0.2252,0.598,12.632,0,,Segment_1,25
2025-10-20 17:00:00,1176.63,-3.51,49402.74,0.2891,0.543,12.58,0,,Segment_3,50
2025-10-20 18:00:00,1166.16,0.23,48056.85,0.2445,0.425,12.733,0,,Segment_1,100
2025-10-20 19:00:00,1132.11,1.14,50314.78,0.2325,0.592,12.728,0,,Segment_1,25
2025-10-20 20:00:00,1207.82,-1.66,50150.71,0.2534,0.562,12.664,0,,Segment_1,100
2025-10-20 21:00:00,1211.79,3.34,50317.53,0.1808,0.645,12.767,0,,Segment_2,50
2025-10-20 22:00:00,1105.97,3.14,52876.48,0.2265,0.503,12.636,0,,Segment_1,50
2025-10-20 23:00:00,1179.19,5.08,47982.74,0.1678,0.398,12.671,0,,Segment_4,100
2025-10-21 00:00:00,1145.28,3.94,50433.75,0.1867,0.397,12.708,0,,Segment_3,25
2025-10-21 01:00:00,1206.0,9.1,48112.6,0.1019,0.394,12.67,0,,Segment_2,100
2025-10-21 02:00:00,1241.98,5.79,51751.5,0.1627,0.704,12.692,0,,Segment_3,25
2025-10-21 03:00:00,1193.7,7.25,48474.24,0.1275,0.65,12.698,0,,Segment_2,25
2025-10-21 04:00:00,1148.93,6.7,49569.75,0.1441,0.466,12.701,0,,Segment_2,50
2025-10-21 05:00:00,1211.69,10.65,49612.75,0.0715,0.484,12.761,0,,Segment_5,50
2025-10-21 06:00:00,1187.6,7.31,47924.88,0.1319,0.579,12.758,0,,Segment_5,25
2025-10-21 07:00:00,1113.95,9.21,51391.77,0.1239,0.387,12.677,0,,Segment_3,25
2025-10-21 08:00:00,1223.73,12.87,52854.41,0.057,0.567,12.769,0,,Segment_3,100
2025-10-21 09:00:00,1240.41,6.4,48699.65,0.1502,0.476,12.675,0,,Segment_5,100
2025-10-21 10:00:00,1263.27,9.08,51484.46,0.1187,0.624,12.81,0,,Segment_1,0
2025-10-21 11:00:00,1239.62,5.72,48136.62,0.1636,0.474,12.642,0,,Segment_2,75
2025-10-21 12:00:00,1191.24,3.08,54708.31,0.2099,0.548,12.691,0,,Segment_3,75
2025-10-21 13:00:00,1140.0,5.2,51571.19,0.1764,0.391,12.738,0,,Segment_1,75
2025-10-21 14:00:00,1254.15,4.67,49989.22,0.173,0.375,12.675,0,,Segment_2,100
2025-10-21 15:00:00,1271.97,0.34,50504.07,0.247,0.45,12.721,0,,Segment_4,100
2025-10-21 16:00:00,1239.08,-1.76,52890.14,0.2817,0.396,12.613,0,,Segment_2,75
2025-10-21 17:00:00,1186.95,0.02,50579.81,0.2326,0.673,12.726,0,,Segment_5,25
2025-10-21 18:00:00,1150.54,1.56,50957.9,0.2238,0.497,12.674,0,,Segment_2,50
2025-10-21 19:00:00,1293.51,4.15,46285.41,0.2162,0.458,12.595,0,,Segment_1,25
2025-10-21 20:00:00,1213.38,0.75,48042.5,0.23,0.547,12.708,0,,Segment_5,100
2025-10-21 21:00:00,1244.47,1.97,50128.16,0.211,0.559,12.755,0,,Segment_3,50
2025-10-21 22:00:00,1183.35,2.39,53015.36,0.2127,0.327,12.708,0,,Segment_4,0
2025-10-21 23:00:00,1221.61,2.18,47884.63,0.2122,0.51,12.719,0,,Segment_2,75
2025-10-22 00:00:00,1249.81,5.71,53451.22,0.1767,0.452,12.776,0,,Segment_2,50
2025-10-22 01:00:00,1249.12,8.54,49526.67,0.1162,0.379,12.714,0,,Segment_3,100
2025-10-22 02:00:00,1109.04,5.49,45344.92,0.201,0.372,12.729,0,,Segment_2,25
2025-10-22 03:00:00,1244.54,8.05,48067.72,0.1307,0.401,12.708,0,,Segment_2,25
2025-10-22 04:00:00,1231.28,6.58,50762.37,0.1414,0.533,12.71,0,,Segment_4,100
2025-10-22 05:00:00,1237.59,12.22,46978.8,0.0724,0.59,12.676,0,,Segment_1,50
2025-10-22 06:00:00,1437.55,10.54,53981.8,0.17,0.445,12.656,1,pressure_spike,Segment_3,25
2025-10-22 07:00:00,1226.58,11.06,48520.59,0.0768,0.467,12.62,0,,Segment_1,50
2025-10-22 08:00:00,1133.26,12.17,51165.11,0.0717,0.546,12.727,0,,Segment_2,75
2025-10-22 09:00:00,1251.46,8.91,56725.94,0.1489,0.662,12.766,0,,Segment_2,75
2025-10-22 10:00:00,1209.55,8.83,47423.04,0.1112,0.465,12.632,0,,Segment_3,0
2025-10-22 11:00:00,1245.07,9.34,50183.45,0.101,0.805,12.678,0,,Segment_3,25
2025-10-22 12:00:00,1184.78,9.8,52444.95,0.0977,0.527,12.695,0,,Segment_1,75
2025-10-22 13:00:00,1221.73,1.88,50947.64,0.2098,0.539,12.772,0,,Segment_1,50
2025-10-22 14:00:00,1157.7,6.76,51619.1,0.1474,0.447,12.759,0,,Segment_3,25
2025-10-22 15:00:00,1222.32,3.39,51838.46,0.1927,0.403,12.774,0,,Segment_1,25
2025-10-22 16:00:00,1219.69,3.16,51000.39,0.1901,0.411,12.698,0,,Segment_5,75
2025-10-22 17:00:00,1137.37,2.63,53458.79,0.2272,0.413,12.708,0,,Segment_2,75
2025-10-22 18:00:00,1228.92,-0.0,52124.77,0.2474,0.438,12.777,0,,Segment_3,0
2025-10-22 19:00:00,1251.77,0.68,46551.68,0.2527,0.427,12.677,0,,Segment_2,50
2025-10-22 20:00:00,1166.26,-1.98,52884.53,0.2832,0.462,12.724,0,,Segment_4,100
2025-10-22 21:00:00,1420.01,2.9,51021.43,0.261,0.671,12.687,1,pressure_spike,Segment_3,50
2025-10-22 22:00:00,1229.93,-0.06,51185.19,0.2429,0.625,12.749,0,,Segment_2,0
2025-10-22 23:00:00,1196.68,7.83,50371.36,0.1109,0.547,12.705,0,,Segment_3,50
2025-10-23 00:00:00,1202.34,6.74,45896.49,0.1493,0.386,12.733,0,,Segment_3,25
2025-10-23 01:00:00,1180.62,9.1,51903.49,0.1064,0.748,12.806,0,,Segment_5,0
2025-10-23 02:00:00,1183.34,7.44,47606.69,0.1333,0.449,12.761,0,,Segment_1,100
2025-10-23 03:00:00,1274.96,11.38,49788.27,0.0805,0.352,12.675,0,,Segment_2,75
2025-10-23 04:00:00,1187.64,6.08,50412.35,0.1404,0.444,12.728,0,,Segment_2,100
2025-10-23 05:00:00,1211.26,7.34,51170.18,0.1256,0.52,12.695,0,,Segment_3,25
2025-10-23 06:00:00,1188.83,10.99,49854.26,0.0648,0.44,12.708,0,,Segment_4,50
2025-10-23 07:00:00,1173.17,7.1,46969.14,0.1457,0.568,12.688,0,,Segment_3,0
2025-10-23 08:00:00,1251.19,9.17,49423.9,0.108,0.544,12.622,0,,Segment_2,75
2025-10-23 09:00:00,1211.86,10.69,51811.11,0.0794,0.582,12.659,0,,Segment_4,75
2025-10-23 10:00:00,1133.14,11.08,49049.88,0.0868,0.447,12.735,0,,Segment_2,25
2025-10-23 11:00:00,1226.3,7.29,48445.85,0.1338,0.569,12.666,0,,Segment_4,100
2025-10-23 12:00:00,1218.22,7.68,50002.3,0.1159,0.593,12.721,0,,Segment_1,0
2025-10-23 13:00:00,1223.45,2.95,54385.42,0.2149,0.473,12.75,0,,Segment_5,0
2025-10-23 14:00:00,1131.2,1.43,49122.35,0.2317,0.336,12.661,0,,Segment_2,50
