timestamp,solar_generation_kw,demand_kw,battery_charge_kw,battery_discharge_kw,battery_soc_percent,battery_temp_c,grid_export_kw,grid_import_kw,system_efficiency,anomaly_flag
2025-10-10 06:30:00,0.0,82.21,0.0,0.0,10.0,29.96,0,82.21,0.945,0
2025-10-10 06:45:00,0.0,76.35,0.0,0.0,10.0,30.05,0,76.35,0.9449,0
2025-10-10 07:00:00,7.44,77.14,0.0,0.0,10.0,30.26,0,69.7,0.9447,0
2025-10-10 07:15:00,8.83,76.77,0.0,0.0,10.0,29.86,0,67.94,0.9451,0
2025-10-10 07:30:00,8.86,92.38,0.0,0.0,10.0,28.51,0,83.53,0.9465,0
2025-10-10 07:45:00,8.26,75.1,0.0,0.0,10.0,28.59,0,66.84,0.9464,0
2025-10-10 08:00:00,17.13,75.09,0.0,0.0,10.0,27.83,0,57.95,0.9472,0
2025-10-10 08:15:00,15.73,79.57,0.0,0.0,10.0,29.95,0,63.84,0.9451,0
2025-10-10 08:30:00,15.73,84.66,0.0,0.0,10.0,29.23,0,68.93,0.9458,0
2025-10-10 08:45:00,13.48,78.86,0.0,0.0,10.0,28.53,0,65.39,0.9465,0
2025-10-10 09:00:00,20.94,55.91,0.0,0.0,10.0,27.52,0,34.97,0.9475,0
2025-10-10 09:15:00,20.33,56.84,0.0,0.0,10.0,27.02,0,36.51,0.948,0
2025-10-10 09:30:00,23.78,56.21,0.0,0.0,10.0,28.37,0,32.43,0.9466,0
2025-10-10 09:45:00,18.77,65.43,0.0,0.0,10.0,26.49,0,46.66,0.9485,0
2025-10-10 10:00:00,28.77,66.96,0.0,0.0,10.0,26.9,0,38.19,0.9481,0
2025-10-10 10:15:00,25.81,64.3,0.0,0.0,10.0,25.32,0,38.49,0.9497,0
2025-10-10 10:30:00,23.05,61.49,0.0,0.0,10.0,23.72,0,38.44,0.9513,0
2025-10-10 10:45:00,22.98,65.57,0.0,0.0,10.0,26.55,0,42.59,0.9484,0
2025-10-10 11:00:00,26.72,52.67,0.0,0.0,10.0,22.16,0,25.95,0.9528,0
2025-10-10 11:15:00,35.7,61.86,0.0,0.0,10.0,22.25,0,26.17,0.9528,0
2025-10-10 11:30:00,33.11,53.4,0.0,0.0,10.0,23.17,0,20.3,0.9518,0
2025-10-10 11:45:00,28.77,55.45,0.0,0.0,10.0,21.36,0,26.67,0.9536,0
2025-10-10 12:00:00,29.92,61.31,0.0,0.0,10.0,21.86,0,31.39,0.9531,0
2025-10-10 12:15:00,35.11,58.29,0.0,0.0,10.0,19.52,0,23.18,0.9555,0
2025-10-10 12:30:00,37.72,58.51,0.0,0.0,10.0,19.63,0,20.8,0.9554,0
2025-10-10 12:45:00,29.92,60.18,0.0,0.0,10.0,20.12,0,30.26,0.9549,0
2025-10-10 13:00:00,28.43,51.12,0.0,0.0,10.0,17.85,0,22.69,0.9571,0
2025-10-10 13:15:00,32.21,53.35,0.0,0.0,10.0,17.51,0,21.14,0.9575,0
2025-10-10 13:30:00,33.66,63.05,0.0,0.0,10.0,16.99,0,29.39,0.958,0
2025-10-10 13:45:00,30.88,59.02,0.0,0.0,10.0,16.23,0,28.13,0.9588,0
2025-10-10 14:00:00,30.54,59.29,0.0,0.0,10.0,13.22,0,28.76,0.9618,0
2025-10-10 14:15:00,33.33,58.85,0.0,0.0,10.0,14.94,0,25.52,0.9601,0
2025-10-10 14:30:00,38.59,69.93,0.0,0.0,10.0,15.17,0,31.34,0.9598,0
2025-10-10 14:45:00,29.01,62.26,0.0,0.0,10.0,14.97,0,33.26,0.96,0
2025-10-10 15:00:00,31.5,64.53,0.0,0.0,10.0,12.33,0,33.03,0.9627,0
2025-10-10 15:15:00,28.94,55.65,0.0,0.0,10.0,12.07,0,26.71,0.9629,0
2025-10-10 15:30:00,35.1,60.09,0.0,0.0,10.0,12.15,0,25.0,0.9629,0
2025-10-10 15:45:00,33.2,59.51,0.0,0.0,10.0,10.68,0,26.3,0.9643,0
2025-10-10 16:00:00,31.19,54.66,0.0,0.0,10.0,11.54,0,23.47,0.9635,0
2025-10-10 16:15:00,27.49,58.65,0.0,0.0,10.0,11.83,0,31.15,0.9632,0
2025-10-10 16:30:00,27.2,58.44,0.0,0.0,10.0,11.39,0,31.25,0.9636,0
2025-10-10 16:45:00,29.77,63.93,0.0,0.0,10.0,12.92,0,34.16,0.9621,0
2025-10-10 17:00:00,20.28,89.82,0.0,0.0,10.0,11.81,0,69.53,0.9632,0
2025-10-10 17:15:00,25.0,93.83,0.0,0.0,10.0,11.62,0,68.83,0.9634,0
2025-10-10 17:30:00,19.02,88.19,0.0,0.0,10.0,10.55,0,69.17,0.9644,0
2025-10-10 17:45:00,18.67,93.02,0.0,0.0,10.0,10.2,0,74.35,0.9648,0
2025-10-10 18:00:00,13.37,90.77,0.0,0.0,10.0,10.97,0,77.4,0.964,0
2025-10-10 18:15:00,14.1,92.67,0.0,0.0,10.0,9.88,0,78.57,0.9651,0
2025-10-10 18:30:00,15.01,97.11,0.0,0.0,10.0,10.64,0,82.1,0.9644,0
2025-10-10 18:45:00,15.38,90.86,0.0,0.0,10.0,8.13,0,75.48,0.9669,0
2025-10-10 19:00:00,6.65,79.08,0.0,0.0,10.0,9.13,0,72.43,0.9659,0
2025-10-10 19:15:00,8.04,81.52,0.0,0.0,10.0,12.6,0,73.47,0.9624,0
2025-10-10 19:30:00,8.34,83.05,0.0,0.0,10.0,11.45,0,74.72,0.9636,0
2025-10-10 19:45:00,7.66,91.62,0.0,0.0,10.0,9.92,0,83.96,0.9651,0
2025-10-10 20:00:00,0.0,91.68,0.0,0.0,10.0,12.4,0,91.68,0.9626,0
2025-10-10 20:15:00,0.0,86.59,0.0,0.0,10.0,11.51,0,86.59,0.9635,0
2025-10-10 20:30:00,0.0,88.24,0.0,0.0,10.0,13.49,0,88.24,0.9615,0
2025-10-10 20:45:00,0.0,83.02,0.0,0.0,10.0,10.76,0,83.02,0.9642,0
2025-10-10 21:00:00,0.0,88.33,0.0,0.0,10.0,10.75,0,88.33,0.9642,0
2025-10-10 21:15:00,0.0,84.82,0.0,0.0,10.0,13.4,0,84.82,0.9616,0
2025-10-10 21:30:00,0.0,84.31,0.0,0.0,10.0,12.26,0,84.31,0.9627,0
2025-10-10 21:45:00,0.0,83.55,0.0,0.0,10.0,11.32,0,83.55,0.9637,0
2025-10-10 22:00:00,0.0,35.67,0.0,0.0,10.0,14.9,0,35.67,0.9601,0
2025-10-10 22:15:00,0.0,45.2,0.0,0.0,10.0,16.78,0,45.2,0.9582,0
2025-10-10 22:30:00,0.0,39.64,0.0,0.0,10.0,14.78,0,39.64,0.9602,0
2025-10-10 22:45:00,0.0,45.78,0.0,0.0,10.0,15.65,0,45.78,0.9593,0
2025-10-10 23:00:00,0.0,42.81,0.0,0.0,10.0,17.62,0,42.81,0.9574,0
2025-10-10 23:15:00,0.0,37.13,0.0,0.0,10.0,17.68,0,37.13,0.9573,0
2025-10-10 23:30:00,0.0,36.78,0.0,0.0,10.0,16.85,0,36.78,0.9581,0
2025-10-10 23:45:00,0.0,37.22,0.0,0.0,10.0,17.13,0,37.22,0.9579,0
2025-10-11 00:00:00,0.0,32.42,0.0,0.0,10.0,19.96,0,32.42,0.955,0
2025-10-11 00:15:00,0.0,30.46,0.0,0.0,10.0,19.79,0,30.46,0.9552,0
2025-10-11 00:30:00,0.0,21.6,0.0,0.0,10.0,20.54,0,21.6,0.9545,0
2025-10-11 00:45:00,0.0,39.33,0.0,0.0,10.0,21.63,0,39.33,0.9534,0
2025-10-11 01:00:00,0.0,33.77,0.0,0.0,10.0,21.92,0,33.77,0.9531,0
2025-10-11 01:15:00,0.0,29.86,0.0,0.0,10.0,22.22,0,29.86,0.9528,0
2025-10-11 01:30:00,0.0,35.02,0.0,0.0,10.0,22.82,0,35.02,0.9522,0
2025-10-11 01:45:00,0.0,33.35,0.0,0.0,10.0,22.38,0,33.35,0.9526,0
2025-10-11 02:00:00,0.0,31.23,0.0,0.0,10.0,25.05,0,31.23,0.95,0
2025-10-11 02:15:00,0.0,23.07,0.0,0.0,10.0,23.49,0,23.07,0.9515,0
2025-10-11 02:30:00,0.0,30.62,0.0,0.0,10.0,23.92,0,30.62,0.9511,0
2025-10-11 02:45:00,0.0,27.86,0.0,0.0,10.0,22.64,0,27.86,0.9524,0
2025-10-11 03:00:00,0.0,36.91,0.0,0.0,10.0,27.27,0,36.91,0.9477,0
2025-10-11 03:15:00,0.0,30.27,0.0,0.0,10.0,26.67,0,30.27,0.9483,0
2025-10-11 03:30:00,0.0,28.55,0.0,0.0,10.0,28.21,0,28.55,0.9468,0
2025-10-11 03:45:00,0.0,23.61,0.0,0.0,10.0,28.06,0,23.61,0.9469,0
2025-10-11 04:00:00,0.0,27.77,0.0,0.0,10.0,28.79,0,27.77,0.9462,0
2025-10-11 04:15:00,0.0,32.66,0.0,0.0,10.0,29.59,0,32.66,0.9454,0
2025-10-11 04:30:00,0.0,25.73,0.0,0.0,10.0,28.93,0,25.73,0.9461,0
2025-10-11 04:45:00,0.0,29.84,0.0,0.0,10.0,29.46,0,29.84,0.9455,0
2025-10-11 05:00:00,0.0,25.64,0.0,0.0,10.0,30.05,0,25.64,0.945,0
2025-10-11 05:15:00,0.0,32.97,0.0,0.0,10.0,30.1,0,32.97,0.9449,0
2025-10-11 05:30:00,0.0,38.69,0.0,0.0,10.0,30.24,0,38.69,0.9448,0
2025-10-11 05:45:00,0.0,31.65,0.0,0.0,10.0,31.06,0,31.65,0.9439,0
2025-10-11 06:00:00,0.0,82.5,0.0,0.0,10.0,28.81,0,82.5,0.9462,0
2025-10-11 06:15:00,0.0,84.2,0.0,0.0,10.0,30.56,0,84.2,0.9444,0
2025-10-11 06:30:00,0.0,82.46,0.0,0.0,10.0,29.14,0,82.46,0.9459,0
2025-10-11 06:45:00,0.0,87.58,0.0,0.0,10.0,29.24,0,87.58,0.9458,0
2025-10-11 07:00:00,7.34,77.51,0.0,0.0,10.0,28.66,0,70.17,0.9463,0
2025-10-11 07:15:00,7.64,73.05,0.0,0.0,10.0,30.37,0,65.41,0.9446,0
2025-10-11 07:30:00,8.69,85.14,0.0,0.0,10.0,29.95,0,76.45,0.945,0
2025-10-11 07:45:00,7.76,79.63,0.0,0.0,10.0,29.66,0,71.87,0.9453,0
2025-10-11 08:00:00,17.01,72.59,0.0,0.0,10.0,27.55,0,55.59,0.9475,0
2025-10-11 08:15:00,17.48,86.31,0.0,0.0,10.0,30.54,0,68.83,0.9445,0
2025-10-11 08:30:00,14.92,86.98,0.0,0.0,10.0,27.69,0,72.07,0.9473,0
2025-10-11 08:45:00,16.46,80.17,0.0,0.0,10.0,29.01,0,63.71,0.946,0
2025-10-11 09:00:00,20.98,57.45,0.0,0.0,10.0,26.51,0,36.47,0.9485,0
2025-10-11 09:15:00,24.41,51.04,0.0,0.0,10.0,27.63,0,26.63,0.9474,0
2025-10-11 09:30:00,23.75,60.11,0.0,0.0,10.0,28.28,0,36.36,0.9467,0
2025-10-11 09:45:00,17.67,57.76,0.0,0.0,10.0,25.72,0,40.08,0.9493,0
2025-10-11 10:00:00,29.82,60.67,0.0,0.0,10.0,24.49,0,30.86,0.9505,0
2025-10-11 10:15:00,27.81,60.09,0.0,0.0,10.0,24.77,0,32.29,0.9502,0
2025-10-11 10:30:00,26.07,55.32,0.0,0.0,10.0,24.8,0,29.25,0.9502,0
2025-10-11 10:45:00,26.22,64.96,0.0,0.0,10.0,25.68,0,38.74,0.9493,0
2025-10-11 11:00:00,27.75,59.02,0.0,0.0,10.0,23.29,0,31.27,0.9517,0
2025-10-11 11:15:00,26.17,53.75,0.0,0.0,10.0,21.02,0,27.58,0.954,0
2025-10-11 11:30:00,35.12,49.39,0.0,0.0,10.0,22.26,0,14.27,0.9527,0
2025-10-11 11:45:00,31.61,60.32,0.0,0.0,10.0,22.54,0,28.71,0.9525,0
2025-10-11 12:00:00,36.09,58.84,0.0,0.0,10.0,20.98,0,22.75,0.954,0
2025-10-11 12:15:00,35.63,59.03,0.0,0.0,10.0,19.36,0,23.4,0.9556,0
2025-10-11 12:30:00,31.18,60.97,0.0,0.0,10.0,20.94,0,29.79,0.9541,0
2025-10-11 12:45:00,29.62,50.5,0.0,0.0,10.0,18.2,0,20.88,0.9568,0
2025-10-11 13:00:00,37.64,65.61,0.0,0.0,10.0,17.02,0,27.97,0.958,0
2025-10-11 13:15:00,32.2,60.68,0.0,0.0,10.0,17.76,0,28.49,0.9572,0
2025-10-11 13:30:00,35.11,59.01,0.0,0.0,10.0,19.19,0,23.91,0.9558,0
2025-10-11 13:45:00,30.24,65.8,0.0,0.0,10.0,17.97,0,35.56,0.957,0
2025-10-11 14:00:00,36.42,57.76,0.0,0.0,10.0,15.27,0,21.33,0.9597,0
2025-10-11 14:15:00,31.46,66.07,0.0,0.0,10.0,14.76,0,34.6,0.9602,0
2025-10-11 14:30:00,33.71,62.1,0.0,0.0,10.0,16.0,0,28.39,0.959,0
2025-10-11 14:45:00,30.28,50.4,0.0,0.0,10.0,14.52,0,20.13,0.9605,0
2025-10-11 15:00:00,35.66,67.4,0.0,0.0,10.0,12.81,0,31.75,0.9622,0
2025-10-11 15:15:00,27.04,60.27,0.0,0.0,10.0,13.4,0,33.24,0.9616,0
2025-10-11 15:30:00,36.28,55.02,0.0,0.0,10.0,12.6,0,18.74,0.9624,0
2025-10-11 15:45:00,29.03,60.13,0.0,0.0,10.0,12.87,0,31.1,0.9621,0
2025-10-11 16:00:00,30.04,55.49,0.0,0.0,10.0,11.74,0,25.46,0.9633,0
2025-10-11 16:15:00,30.55,54.84,0.0,0.0,10.0,10.92,0,24.28,0.9641,0
2025-10-11 16:30:00,29.98,59.04,0.0,0.0,10.0,11.07,0,29.06,0.9639,0
2025-10-11 16:45:00,26.75,61.32,0.0,0.0,10.0,10.67,0,34.56,0.9643,0
2025-10-11 17:00:00,24.78,82.52,0.0,0.0,10.0,9.39,0,57.73,0.9656,0
2025-10-11 17:15:00,19.07,82.26,0.0,0.0,10.0,10.22,0,63.19,0.9648,0
2025-10-11 17:30:00,19.14,94.54,0.0,0.0,10.0,11.29,0,75.4,0.9637,0
2025-10-11 17:45:00,18.11,81.52,0.0,0.0,10.0,10.22,0,63.41,0.9648,0
2025-10-11 18:00:00,12.73,87.75,0.0,0.0,10.0,10.59,0,75.02,0.9644,0
2025-10-11 18:15:00,12.33,99.44,0.0,0.0,10.0,9.74,0,87.11,0.9653,0
2025-10-11 18:30:00,15.89,91.15,0.0,0.0,10.0,11.51,0,75.26,0.9635,0
2025-10-11 18:45:00,13.79,90.81,0.0,0.0,10.0,9.79,0,77.02,0.9652,0
2025-10-11 19:00:00,6.31,92.34,0.0,0.0,10.0,11.56,0,86.03,0.9634,0
2025-10-11 19:15:00,7.19,91.22,0.0,0.0,10.0,9.88,0,84.04,0.9651,0
2025-10-11 19:30:00,8.2,86.02,0.0,0.0,10.0,7.92,0,77.82,0.9671,0
2025-10-11 19:45:00,6.36,91.92,0.0,0.0,10.0,9.58,0,85.56,0.9654,0
2025-10-11 20:00:00,0.0,81.18,0.0,0.0,10.0,10.48,0,81.18,0.9645,0
2025-10-11 20:15:00,0.0,86.64,0.0,0.0,10.0,13.25,0,86.64,0.9618,0
2025-10-11 20:30:00,0.0,84.9,0.0,0.0,10.0,12.3,0,84.9,0.9627,0
2025-10-11 20:45:00,0.0,96.34,0.0,0.0,10.0,9.97,0,96.34,0.965,0
2025-10-11 21:00:00,0.0,93.94,0.0,0.0,10.0,12.77,0,93.94,0.9622,0
2025-10-11 21:15:00,0.0,86.75,0.0,0.0,10.0,11.98,0,86.75,0.963,0
2025-10-11 21:30:00,0.0,87.54,0.0,0.0,10.0,13.23,0,87.54,0.9618,0
2025-10-11 21:45:00,0.0,90.62,0.0,0.0,10.0,12.82,0,90.62,0.9622,0
2025-10-11 22:00:00,0.0,43.54,0.0,0.0,10.0,12.81,0,43.54,0.9622,0
2025-10-11 22:15:00,0.0,41.25,0.0,0.0,10.0,16.53,0,41.25,0.9585,0
2025-10-11 22:30:00,0.0,33.47,0.0,0.0,10.0,13.39,0,33.47,0.9616,0
2025-10-11 22:45:00,0.0,31.99,0.0,0.0,10.0,13.38,0,31.99,0.9616,0
2025-10-11 23:00:00,0.0,43.47,0.0,0.0,10.0,17.98,0,43.47,0.957,0
2025-10-11 23:15:00,0.0,44.25,0.0,0.0,10.0,16.0,0,44.25,0.959,0
2025-10-11 23:30:00,0.0,35.73,0.0,0.0,10.0,18.04,0,35.73,0.957,0
2025-10-11 23:45:00,0.0,35.12,0.0,0.0,10.0,19.85,0,35.12,0.9552,0
2025-10-12 00:00:00,0.0,32.04,0.0,0.0,10.0,19.92,0,32.04,0.9551,0
2025-10-12 00:15:00,0.0,32.79,0.0,0.0,10.0,20.33,0,32.79,0.9547,0
2025-10-12 00:30:00,0.0,24.25,0.0,0.0,10.0,19.04,0,24.25,0.956,0
2025-10-12 00:45:00,0.0,38.32,0.0,0.0,10.0,21.02,0,38.32,0.954,0
2025-10-12 01:00:00,0.0,34.43,0.0,0.0,10.0,23.95,0,34.43,0.9511,0
2025-10-12 01:15:00,0.0,32.45,0.0,0.0,10.0,23.44,0,32.45,0.9516,0
2025-10-12 01:30:00,0.0,28.54,0.0,0.0,10.0,23.02,0,28.54,0.952,0
2025-10-12 01:45:00,0.0,33.7,0.0,0.0,10.0,23.08,0,33.7,0.9519,0
2025-10-12 02:00:00,0.0,21.35,0.0,0.0,10.0,25.74,0,21.35,0.9493,0
2025-10-12 02:15:00,0.0,31.61,0.0,0.0,10.0,25.66,0,31.61,0.9493,0
2025-10-12 02:30:00,0.0,31.16,0.0,0.0,10.0,25.59,0,31.16,0.9494,0
2025-10-12 02:45:00,0.0,23.13,0.0,0.0,10.0,25.77,0,23.13,0.9492,0
2025-10-12 03:00:00,0.0,29.41,0.0,0.0,10.0,27.07,0,29.41,0.9479,0
2025-10-12 03:15:00,0.0,33.73,0.0,0.0,10.0,29.07,0,33.73,0.9459,0
2025-10-12 03:30:00,0.0,30.07,0.0,0.0,10.0,28.16,0,30.07,0.9468,0
2025-10-12 03:45:00,0.0,34.66,0.0,0.0,10.0,26.67,0,34.66,0.9483,0
2025-10-12 04:00:00,0.0,29.66,0.0,0.0,10.0,28.8,0,29.66,0.9462,0
2025-10-12 04:15:00,0.0,32.97,0.0,0.0,10.0,27.63,0,32.97,0.9474,0
2025-10-12 04:30:00,0.0,20.17,0.0,0.0,10.0,28.76,0,20.17,0.9462,0
2025-10-12 04:45:00,0.0,40.04,0.0,0.0,10.0,29.23,0,40.04,0.9458,0
2025-10-12 05:00:00,0.0,35.02,0.0,0.0,10.0,28.71,0,35.02,0.9463,0
2025-10-12 05:15:00,0.0,29.93,0.0,0.0,10.0,29.07,0,29.93,0.9459,0
2025-10-12 05:30:00,0.0,31.56,0.0,0.0,10.0,31.38,0,31.56,0.9436,0
2025-10-12 05:45:00,0.0,25.78,0.0,0.0,10.0,30.03,0,25.78,0.945,0
2025-10-12 06:00:00,0.0,92.94,0.0,0.0,10.0,30.87,0,92.94,0.9441,0
2025-10-12 06:15:00,0.0,75.29,0.0,0.0,10.0,29.88,0,75.29,0.9451,0
2025-10-12 06:30:00,0.0,84.11,0.0,0.0,10.0,30.5,0,84.11,0.9445,0
2025-10-12 06:45:00,0.0,86.94,0.0,0.0,10.0,29.45,0,86.94,0.9456,0
2025-10-12 07:00:00,8.7,75.84,0.0,0.0,10.0,29.92,0,67.14,0.9451,0
2025-10-12 07:15:00,8.06,80.08,0.0,0.0,10.0,30.07,0,72.02,0.9449,0
2025-10-12 07:30:00,7.63,92.09,0.0,0.0,10.0,30.11,0,84.45,0.9449,0
2025-10-12 07:45:00,7.12,80.33,0.0,0.0,10.0,31.19,0,73.21,0.9438,0
2025-10-12 08:00:00,16.96,85.22,0.0,0.0,10.0,29.66,0,68.26,0.9453,0
2025-10-12 08:15:00,16.17,82.12,0.0,0.0,10.0,30.09,0,65.95,0.9449,0
2025-10-12 08:30:00,14.52,75.29,0.0,0.0,10.0,28.46,0,60.77,0.9465,0
2025-10-12 08:45:00,14.21,93.85,0.0,0.0,10.0,28.1,0,79.64,0.9469,0
2025-10-12 09:00:00,23.41,56.42,0.0,0.0,10.0,27.06,0,33.01,0.9479,0
2025-10-12 09:15:00,24.18,52.85,0.0,0.0,10.0,24.91,0,28.66,0.9501,0
2025-10-12 09:30:00,17.81,62.95,0.0,0.0,10.0,27.4,0,45.14,0.9476,0
2025-10-12 09:45:00,23.43,62.8,0.0,0.0,10.0,27.2,0,39.37,0.9478,0
2025-10-12 10:00:00,25.2,60.28,0.0,0.0,10.0,25.96,0,35.09,0.949,0
2025-10-12 10:15:00,31.37,61.12,0.0,0.0,10.0,24.72,0,29.76,0.9503,0
2025-10-12 10:30:00,26.03,53.87,0.0,0.0,10.0,25.33,0,27.84,0.9497,0
2025-10-12 10:45:00,25.6,60.69,0.0,0.0,10.0,25.39,0,35.09,0.9496,0
2025-10-12 11:00:00,33.62,57.57,0.0,0.0,10.0,23.18,0,23.95,0.9518,0
2025-10-12 11:15:00,27.55,66.06,0.0,0.0,10.0,24.75,0,38.51,0.9502,0
2025-10-12 11:30:00,28.04,66.9,0.0,0.0,10.0,22.59,0,38.85,0.9524,0
2025-10-12 11:45:00,31.16,55.4,0.0,0.0,10.0,23.27,0,24.23,0.9517,0
2025-10-12 12:00:00,34.11,55.6,0.0,0.0,10.0,18.87,0,21.49,0.9561,0
2025-10-12 12:15:00,30.82,55.41,0.0,0.0,10.0,20.93,0,24.59,0.9541,0
2025-10-12 12:30:00,30.01,70.68,0.0,0.0,10.0,19.36,0,40.67,0.9556,0
2025-10-12 12:45:00,30.97,67.02,0.0,0.0,10.0,20.39,0,36.05,0.9546,0
2025-10-12 13:00:00,30.23,53.31,0.0,0.0,10.0,17.82,0,23.08,0.9572,0
2025-10-12 13:15:00,38.06,54.85,0.0,0.0,10.0,17.16,0,16.79,0.9578,0
2025-10-12 13:30:00,35.84,57.85,0.0,0.0,10.0,17.2,0,22.01,0.9578,0
2025-10-12 13:45:00,35.3,68.35,0.0,0.0,10.0,16.93,0,33.05,0.9581,0
2025-10-12 14:00:00,37.7,45.99,0.0,0.0,10.0,15.86,0,8.29,0.9591,0
2025-10-12 14:15:00,31.23,54.89,0.0,0.0,10.0,14.17,0,23.66,0.9608,0
2025-10-12 14:30:00,38.2,63.35,0.0,0.0,10.0,14.11,0,25.15,0.9609,0
2025-10-12 14:45:00,32.63,57.41,0.0,0.0,10.0,13.48,0,24.78,0.9615,0
2025-10-12 15:00:00,35.22,69.55,0.0,0.0,10.0,13.0,0,34.33,0.962,0
2025-10-12 15:15:00,35.98,53.78,0.0,0.0,10.0,11.96,0,17.79,0.963,0
2025-10-12 15:30:00,27.55,56.17,0.0,0.0,10.0,13.71,0,28.62,0.9613,0
2025-10-12 15:45:00,31.19,62.71,0.0,0.0,10.0,11.68,0,31.52,0.9633,0
2025-10-12 16:00:00,22.92,57.32,0.0,0.0,10.0,11.66,0,34.4,0.9633,0
2025-10-12 16:15:00,29.35,64.14,0.0,0.0,10.0,10.23,0,34.79,0.9648,0
2025-10-12 16:30:00,23.17,62.11,0.0,0.0,10.0,10.58,0,38.94,0.9644,0
2025-10-12 16:45:00,29.64,60.32,0.0,0.0,10.0,12.47,0,30.67,0.9625,0
2025-10-12 17:00:00,24.4,88.09,0.0,0.0,10.0,9.0,0,63.69,0.966,0
2025-10-12 17:15:00,18.65,85.63,0.0,0.0,10.0,9.86,0,66.98,0.9651,0
2025-10-12 17:30:00,21.79,83.04,0.0,0.0,10.0,10.02,0,61.25,0.965,0
2025-10-12 17:45:00,24.06,96.57,0.0,0.0,10.0,11.19,0,72.51,0.9638,0
2025-10-12 18:00:00,14.33,85.66,0.0,0.0,10.0,9.95,0,71.33,0.9651,0
2025-10-12 18:15:00,12.59,94.38,0.0,0.0,10.0,9.87,0,81.8,0.9651,0
2025-10-12 18:30:00,16.37,90.96,0.0,0.0,10.0,7.07,0,74.59,0.9679,0
2025-10-12 18:45:00,15.05,93.61,0.0,0.0,10.0,11.7,0,78.56,0.9633,0
2025-10-12 19:00:00,7.94,90.22,0.0,0.0,10.0,8.6,0,82.28,0.9664,0
2025-10-12 19:15:00,6.65,89.95,0.0,0.0,10.0,10.84,0,83.3,0.9642,0
2025-10-12 19:30:00,8.95,97.54,0.0,0.0,10.0,11.21,0,88.59,0.9638,0
2025-10-12 19:45:00,8.93,87.08,0.0,0.0,10.0,10.44,0,78.15,0.9646,0
2025-10-12 20:00:00,0.0,89.22,0.0,0.0,10.0,9.83,0,89.22,0.9652,0
2025-10-12 20:15:00,0.0,95.12,0.0,0.0,10.0,9.39,0,95.12,0.9656,0
2025-10-12 20:30:00,0.0,93.34,0.0,0.0,10.0,12.25,0,93.34,0.9628,0
2025-10-12 20:45:00,0.0,95.73,0.0,0.0,10.0,11.44,0,95.73,0.9636,0
2025-10-12 21:00:00,0.0,76.55,0.0,0.0,10.0,15.41,0,76.55,0.9596,0
2025-10-12 21:15:00,0.0,92.83,0.0,0.0,10.0,12.09,0,92.83,0.9629,0
2025-10-12 21:30:00,0.0,94.74,0.0,0.0,10.0,13.8,0,94.74,0.9612,0
2025-10-12 21:45:00,0.0,85.25,0.0,0.0,10.0,11.32,0,85.25,0.9637,0
2025-10-12 22:00:00,0.0,44.52,0.0,0.0,10.0,16.2,0,44.52,0.9588,0
2025-10-12 22:15:00,0.0,35.19,0.0,0.0,10.0,16.28,0,35.19,0.9587,0
2025-10-12 22:30:00,0.0,31.85,0.0,0.0,10.0,13.54,0,31.85,0.9615,0
2025-10-12 22:45:00,0.0,41.02,0.0,0.0,10.0,14.73,0,41.02,0.9603,0
2025-10-12 23:00:00,0.0,46.58,0.0,0.0,10.0,17.5,0,46.58,0.9575,0
2025-10-12 23:15:00,0.0,36.39,0.0,0.0,10.0,18.77,0,36.39,0.9562,0
2025-10-12 23:30:00,0.0,34.98,0.0,0.0,10.0,17.52,0,34.98,0.9575,0
2025-10-12 23:45:00,0.0,38.4,0.0,0.0,10.0,18.19,0,38.4,0.9568,0
2025-10-13 00:00:00,0.0,30.4,0.0,0.0,10.0,19.14,0,30.4,0.9559,0
2025-10-13 00:15:00,0.0,38.54,0.0,0.0,10.0,22.41,0,38.54,0.9526,0
2025-10-13 00:30:00,0.0,20.72,0.0,0.0,10.0,21.67,0,20.72,0.9533,0
2025-10-13 00:45:00,0.0,29.35,0.0,0.0,10.0,20.3,0,29.35,0.9547,0
2025-10-13 01:00:00,0.0,27.29,0.0,0.0,10.0,22.45,0,27.29,0.9526,0
2025-10-13 01:15:00,0.0,33.41,0.0,0.0,10.0,21.33,0,33.41,0.9537,0
2025-10-13 01:30:00,0.0,28.41,0.0,0.0,10.0,23.17,0,28.41,0.9518,0
2025-10-13 01:45:00,0.0,31.21,0.0,0.0,10.0,23.3,0,31.21,0.9517,0
2025-10-13 02:00:00,0.0,31.46,0.0,0.0,10.0,22.61,0,31.46,0.9524,0
2025-10-13 02:15:00,0.0,24.77,0.0,0.0,10.0,25.96,0,24.77,0.949,0
2025-10-13 02:30:00,0.0,33.43,0.0,0.0,10.0,24.41,0,33.43,0.9506,0
2025-10-13 02:45:00,0.0,33.86,0.0,0.0,10.0,23.87,0,33.86,0.9511,0
2025-10-13 03:00:00,0.0,40.59,0.0,0.0,10.0,28.29,0,40.59,0.9467,0
2025-10-13 03:15:00,0.0,30.24,0.0,0.0,10.0,27.69,0,30.24,0.9473,0
2025-10-13 03:30:00,0.0,32.57,0.0,0.0,10.0,27.66,0,32.57,0.9473,0
2025-10-13 03:45:00,0.0,25.98,0.0,0.0,10.0,26.72,0,25.98,0.9483,0
